[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8000
 * Running on http://172.17.63.26:8000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 102-335-171
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_result HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_result HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_result HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_result HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_result HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/apc_operations.shipping.api.get_shipping_dashboard_data HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/apc_operations.shipping.api.get_shipping_dashboard_data HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "GET /assets/frappe/css/fonts/inter/Inter-Medium.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtEvtS5 HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:26:12] "POST /api/method/frappe.desk.doctype.number_card.number_card.get_percentage_difference HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:14] "GET /api/method/frappe.desk.form.load.getdoctype?doctype=Shipping%20Booking&with_parent=1&cached_timestamp=&_=1777292766032 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:14] "POST /api/method/frappe.desk.listview.get_list_settings HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:14] "GET /api/method/frappe.desk.reportview.get_list?fields=["name","filter_name","for_user","filters"]&filters={"reference_doctype":"Shipping%20Booking"}&or_filters=[["for_user","%3D","Administrator"],["for_user","%3D",""]]&order_by=filter_name%20asc&doctype=List%20Filter&limit=20&_=1777292766033 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:14] "POST /api/method/frappe.desk.reportview.get HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:14] "POST /api/method/frappe.desk.reportview.get_count HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:15] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtEvv5k HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:26:16] "GET /assets/frappe/css/fonts/inter/InterVariable-Italic.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:16] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:16] "GET /assets/frappe/css/fonts/fontawesome/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:17] "GET /api/method/frappe.desk.form.load.getdoctype?doctype=Job%20Order&with_parent=1&cached_timestamp=&_=1777292766034 HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:18] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:18] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:19] "[33mGET /socket.io/?EIO=4&transport=polling&t=PtEvvtp HTTP/1.1[0m" 404 -
127.0.0.1 - - [27/Apr/2026 16:26:24] "POST /api/method/frappe.desk.doctype.route_history.route_history.deferred_insert HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:45] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:47] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:26:59] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:27:06] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:27:07] "POST /api/method/frappe.client.validate_link HTTP/1.1" 200 -
127.0.0.1 - - [27/Apr/2026 16:27:08] "POST /api/method/frappe.desk.search.search_link HTTP/1.1" 200 -
